          259         183               536531
          259         185               540539
          259         188               546587
          259         192               554711
          259         213               597353
          259         221               613673
          259         241               654571
          259         249               670963
          259         257               687437
          259         260               693659
          259         273               720571
          259         288               751669
          257           6               201599
          257           8               204931
          257          15               216731
          257          18               221831
          257          19               223547
          257          20               225263
          257          25               233879
          257          30               242639
          257          31               244399
          257          51               279991
          257          64               303571
          257          72               318161
          257          73               320009
          257          85               342281
          257          92               355379
          257          95               361001
          257          98               366631
          257         105               379679
          257         107               383419
          257         108               385291
          257         135               437191
          257         136               439123
          257         137               441053
          257         138               442987
          257         140               446827
          257         144               454483
          257         148               462181
          257         154               473761
          257         156               477637
          257         157               479569
          257         158               481501
          257         164               493111
          257         168               500881
          257         175               514571
          257         185               534341
          257         195               554383
          257         199               562409
          257         202               568441
          257         203               570463
          257         205               574493
          257         208               580549
          257         220               604859
          257         229               623009
          257         240               645419
          257         243               651517
          257         246               657607
          257         250               665761
          257         251               667801
          257         266               698531
          257         273               712927
          257         280               727369
          255          16               214943
          255          22               225119
          255          32               242399
          255          33               244141
          255          34               245881
          255          64               299329
          255          73               315599
          255         100               365587
          255         104               372971
          255         105               374819
          255         116               395383
          255         118               399181
          255         134               429889
          255         137               435661
          255         139               439493
          255         140               441403
          255         144               449011
          255         158               475807
          255         159               477721
          255         182               522283
          255         188               534101
          255         189               536087
          255         193               544031
          255         196               550009
          255         202               561961
          255         204               565973
          255         213               584027
          255         224               606077
          255         231               620111
          255         237               632231
          255         243               644401
          255         253               664603
          255         290               740053
          253          13               206489
          253          14               208147
          253          15               209813
          253          18               214831
          253          20               218191
          253          27               230047
          253          36               245593
          253          50               270163
          253          68               302299
          253          93               347873
          253         100               360823
          253         102               364499
          253         105               369991
          253         106               371831
          253         115               388459
          253         118               394099
          253         130               416881
          253         138               432199
          253         140               435997
          253         144               443563
          253         150               454921
          253         153               460633
          253         154               462541
          253         166               485363
          253         175               502631
          253         188               527929
          253         196               543659
          253         199               549589
          253         201               553543
          253         202               555523
          253         207               565441
          253         216               583421
          253         221               593381
          253         226               603227
          253         229               609179
          253         239               629249
          253         244               639311
          253         247               645313
          253         250               651331
          253         252               655351
          253         262               675541
          253         290               732211
          253         294               740303
          251          10               198197
          251          11               199831
          251          14               204751
          251          16               208057
          251          21               216373
          251          22               218047
          251          23               219721
          251          26               224771
          251          29               229837
          251          39               247001
          251          40               248723
          251          41               250451
          251          48               262657
          251          52               269701
          251          86               330439
          251          98               352411
          251         104               363379
          251         106               367021
          251         116               385351
          251         117               387187
          251         118               389047
          251         132               415409
          251         135               421121
          251         142               434377
          251         145               440023
          251         146               441907
          251         150               449419
          251         152               453181
          251         155               458863
          251         160               468271
          251         168               483389
          251         170               487183
          251         173               492883
          251         175               496711
          251         184               514021
          251         190               525677
          251         207               558937
          251         217               578777
          251         222               588641
          251         229               602333
          251         240               624233
          251         241               626239
          251         244               632231
          251         280               704299
          249           2               182107
          249          14               201389
          249          20               211247
          249          22               214559
          249          32               231299
          249          41               246661
          249          42               248371
          249          43               250091
          249          48               258733
          249          49               260461
          249          51               263957
          249          52               265711
          249          54               269221
          249          71               299137
          249          86               325921
          249         109               367663
          249         111               371291
          249         115               378583
          249         118               384067
          249         119               385897
          249         133               412033
          249         137               419591
          249         146               436483
          249         156               455167
          249         158               458917
          249         167               475753
          249         168               477623
          249         176               492719
          249         182               504151
          249         184               507979
          249         187               513749
          249         191               521447
          249         196               531071
          249         197               532999
          249         201               540781
          249         204               546643
          249         211               560299
          249         212               562259
          249         215               568177
          249         219               576089
          249         221               580001
          249         234               605347
          249         244               625169
          249         255               646927
          249         276               688697
          249         294               724601
          249         295               726589
          249         296               728579
          249         297               730559
          247           4               182099
          247          11               193247
          247          15               199679
          247          30               224351
          247          34               231031
          247          42               244603
          247          44               247999
          247          46               251417
          247          49               256561
          247          50               258283
          247          54               265231
          247          58               272183
          247          74               300187
          247          76               303703
          247          93               334043
          247          94               335843
          247          98               343051
          247          99               344863
          247         103               352073
          247         104               353867
          247         105               355669
          247         107               359279
          247         111               366463
          247         136               412397
          247         138               416159
          247         139               418031
          247         144               427351
          247         146               431077
          247         150               438499
          247         152               442207
          247         178               490619
          247         179               492511
          247         182               498181
          247         184               501967
          247         193               519131
          247         194               521039
          247         197               526759
          247         215               561607
          247         226               582983
          247         228               586841
          247         229               588773
          247         236               602383
          247         243               616157
          247         246               622067
          247         247               624037
          247         274               677233
          247         275               679207
          247         279               687107
          247         282               693041
          245          16               197969
          245          21               206047
          245          22               207673
          245          26               214211
          245          27               215851
          245          33               225767
          245          34               227419
          245          35               229081
          245          36               230743
          245          38               234089
          245          40               237467
          245          42               240853
          245          46               247609
          245          47               249311
          245          63               276833
          245          67               283769
          245          69               287251
          245          77               301183
          245          93               329489
          245          97               336643
          245          98               338431
          245         101               343799
          245         105               350941
          245         108               356311
          245         119               376021
          245         120               377827
          245         133               401593
          245         135               405287
          245         151               434923
          245         154               440443
          245         156               444121
          245         158               447793
          245         165               460673
          245         187               501659
          245         198               522449
          245         208               541579
          245         213               551197
          245         215               555091
          245         221               566717
          245         223               570569
          245         226               576293
          245         238               599407
          245         248               618941
          245         251               624809
          245         253               628699
          245         263               648283
          245         265               652189
          245         268               658057
          245         274               669787
          245         283               687413
          245         296               712909
          245         301               722669
          243          24               207511
          243          28               214007
          243          33               222197
          243          34               223843
          243          36               227131
          243          40               233759
          243          43               238801
          243          45               242161
          243          47               245521
          243          61               269351
          243          79               300397
          243          93               324953
          243          95               328511
          243         102               340919
          243         107               349793
          243         108               351563
          243         109               353341
          243         136               401917
          243         137               403757
          243         140               409271
          243         143               414793
          243         148               424003
          243         158               442291
          243         169               462377
          243         172               467867
          243         174               471533
          243         178               478927
          243         181               484487
          243         197               514399
          243         198               516277
          243         200               520019
          243         212               542831
          243         216               550519
          243         219               556279
          243         225               567737
          243         253               621611
          243         255               625483
          243         259               633271
          243         270               654613
          243         275               664319
          243         281               675959
          243         284               681773
          243         294               701219
          243         296               705113
          243         297               707053
          243         302               716747
          243         304               720611
          241           4               172687
          241           6               175781
          241           8               178889
          241          10               182009
          241          11               183577
          241          19               196139
          241          21               199321
          241          27               208933
          241          29               212167
          241          30               213791
          241          38               226823
          241          39               228461
          241          42               233407
          241          45               238417
          241          48               243431
          241          49               245087
          241          57               258521
          241          65               272171
          241          75               289273
          241          79               296137
          241          85               306457
          241         101               334549
          241         104               339799
          241         112               353911
          241         113               355679
          241         116               360977
          241         121               369821
          241         124               375157
          241         136               396733
          241         139               402197
          241         140               404017
          241         141               405829
          241         142               407651
          241         143               409477
          241         144               411311
          241         145               413143
          241         146               414977
          241         148               418633
          241         150               422287
          241         156               433201
          241         158               436819
          241         163               445853
          241         168               454919
          241         180               476803
          241         183               482309
          241         190               495289
          241         197               508271
          241         207               526963
          241         217               545947
          241         218               547871
          241         220               551653
          241         223               557329
          241         227               564881
          241         231               572437
          241         242               593381
          241         251               610681
          241         252               612611
          241         261               629977
          241         263               633823
          241         266               639601
          241         272               651139
          241         276               658841
          241         278               662681
          241         290               685759
          241         294               693503
          241         305               714677
          239           5               171131
          239          13               183509
          239          14               185069
          239          28               207121
          239          33               215161
          239          37               221621
          239          38               223247
          239          42               229753
          239          58               256301
          239          59               257981
          239          63               264779
          239          70               276599
          239          99               326479
          239         101               329969
          239         106               338659
          239         115               354443
          239         121               364961
          239         126               373783
          239         138               395191
          239         143               404197
          239         155               425977
          239         163               440333
          239         167               447521
          239         168               449321
          239         172               456503
          239         177               465551
          239         181               472831
          239         182               474647
          239         197               502181
          239         205               516959
          239         208               522521
          239         212               530041
          239         218               541391
          239         219               543259
          239         220               545143
          239         241               584609
          239         242               586499
          239         247               596027
          239         254               609403
          239         255               611323
          239         256               613243
          239         264               628561
          239         266               632371
          239         268               636193
          239         284               666697
          239         289               676217
          239         295               687721
          239         300               697261
          239         303               702991
          237           4               166541
          237          10               175709
          237          14               181871
          237          21               192737
          237          24               197423
          237          25               198997
          237          31               208501
          237          42               226141
          237          47               234293
          237          50               239231
          237          52               242519
          237          53               244159
          237          56               249107
          237          58               252419
          237          72               275897
          237          73               277577
          237          77               284341
          237          81               291103
          237          98               320213
          237         107               335771
          237         114               347933
          237         118               354911
          237         125               367127
          237         134               382933
          237         137               388277
          237         144               400753
          237         150               411569
          237         154               418783
          237         166               440171
          237         172               450881
          237         174               454451
          237         183               470653
          237         186               476089
          237         206               512591
          237         209               518101
          237         251               596663
          237         256               606181
          237         261               615709
          237         266               625171
          237         285               661097
          237         293               676241
          237         298               685739
          235          10               172597
          235          11               174121
          235          12               175649
          235          25               195677
          235          28               200363
          235          43               224171
          235          44               225769
          235          45               227377
          235          50               235493
          235          56               245299
          235          57               246937
          235          72               271841
          235          86               295313
          235          95               310571
          235          97               314003
          235         100               319169
          235         115               344957
          235         120               353611
          235         122               357073
          235         131               372661
          235         140               388471
          235         142               391987
          235         146               399097
          235         149               404449
          235         150               406247
          235         156               416989
          235         159               422311
          235         161               425851
          235         172               445283
          235         174               448829
          235         175               450599
          235         185               468463
          235         186               470263
          235         187               472063
          235         202               499139
          235         203               500957
          235         204               502781
          235         205               504599
          235         210               513691
          235         223               537739
          235         226               543241
          235         240               569189
          235         241               571049
          235         255               597239
          235         264               614267
          235         273               631151
          235         276               636773
          235         282               648047
          235         289               661109
          235         300               681787
          235         301               683653
          235         303               687403
          235         308               696851
          233           7               164999
          233          18               181669
          233          26               193943
          233          27               195479
          233          28               197033
          233          29               198589
          233          35               207967
          233          44               222193
          233          48               228581
          233          53               236659
          233          61               249659
          233         123               354007
          233         124               355723
          233         133               371179
          233         134               372901
          233         140               383371
          233         142               386851
          233         144               390343
          233         146               393871
          233         150               400943
          233         152               404507
          233         158               415159
          233         166               429197
          233         174               443231
          233         181               455599
          233         182               457363
          233         189               469823
          233         197               484091
          233         207               502063
          233         209               505663
          233         211               509281
          233         214               514757
          233         217               520309
          233         222               529471
          233         239               560621
          233         254               588389
          233         264               607163
          233         266               610877
          233         267               612737
          233         269               616459
          233         305               683401
          233         306               685271
          233         311               694649
          231           4               157579
          231           7               162007
          231           8               163483
          231           9               164963
          231          15               173969
          231          16               175481
          231          21               183067
          231          30               196817
          231          45               220217
          231          48               224969
          231          49               226547
          231          50               228131
          231          52               231323
          231          55               236167
          231          56               237781
          231          60               244219
          231          62               247463
          231          73               265451
          231          98               306853
          231         100               310229
          231         103               315281
          231         104               316961
          231         106               320339
          231         108               323717
          231         115               335579
          231         121               345811
          231         124               350941
          231         136               371383
          231         137               373091
          231         140               378289
          231         149               393931
          231         156               406271
          231         160               413293
          231         166               423749
          231         169               428957
          231         174               437651
          231         179               446399
          231         182               451669
          231         183               453421
          231         189               464011
          231         191               467543
          231         196               476381
          231         213               506683
          231         214               508499
          231         218               515813
          231         223               524863
          231         226               530251
          231         241               557611
          231         244               563081
          231         246               566723
          231         254               581459
          231         257               587017
          231         263               598219
          231         269               609307
          231         294               655387
          231         300               666433
          231         304               673811
          231         307               679373
          231         309               683087
          229           6               157561
          229           9               161971
          229          11               164911
          229          22               181397
          229          25               185951
          229          26               187463
          229          31               195047
          229          33               198109
          229          48               221393
          229          53               229253
          229          55               232439
          229          56               234043
          229          82               276113
          229          89               287611
          229          92               292573
          229         109               320851
          229         119               337697
          229         121               341083
          229         126               349567
          229         128               352939
          229         129               354619
          229         137               368141
          229         138               369841
          229         150               390463
          229         151               392209
          229         156               400949
          229         157               402697
          229         159               406183
          229         160               407923
          229         163               413141
          229         169               423497
          229         172               428657
          229         195               468719
          229         196               470471
          229         198               473987
          229         215               504073
          229         217               507673
          229         230               530983
          229         241               550937
          229         253               572699
          229         257               580081
          229         259               583769
          229         263               591163
          229         265               594857
          229         266               596693
          229         272               607681
          229         280               622333
          229         282               625979
          229         286               633253
          229         307               671633
          229         308               673469
          229         315               686353
          227          17               170767
          227          27               185753
          227          31               191783
          227          32               193283
          227          37               200869
          227          45               213181
          227          52               224057
          227          53               225619
          227          54               227189
          227          57               231919
          227          60               236701
          227          91               286687
          227          98               298157
          227         110               317983
          227         117               329663
          227         123               339749
          227         142               371617
          227         148               381859
          227         150               385279
          227         151               387007
          227         155               393919
          227         159               400849
          227         190               454219
          227         194               461147
          227         197               466339
          227         202               475037
          227         209               487283
          227         222               510331
          227         223               512101
          227         237               537037
          227         250               560447
          227         254               567659
          227         277               609619
          227         284               622301
          227         288               629509
          227         292               636761
          227         305               660277
          227         309               667577
          227         310               669401
          227         316               680347
          227         319               685819
          227         320               687637
          225           4               148817
          225           7               153137
          225           8               154579
          225          10               157489
          225          19               170647
          225          25               179563
          225          28               184043
          225          29               185543
          225          30               187043
          225          45               209707
          225          49               215851
          225          53               222029
          225          54               223577
          225          59               231379
          225          60               232963
          225          64               239287
          225          68               245591
          225          84               271169
          225          96               290617
          225         100               297113
          225         109               311821
          225         113               318431
          225         119               328373
          225         122               333383
          225         123               335051
          225         125               338389
          225         128               343393
          225         130               346711
          225         131               348367
          225         135               354997
          225         137               358327
          225         140               363317
          225         143               368293
          225         148               376759
          225         153               385249
          225         156               390391
          225         157               392101
          225         159               395533
          225         160               397253
          225         165               405827
          225         172               417737
          225         174               421133
          225         177               426233
          225         193               453631
          225         203               470837
          225         210               482957
          225         211               484703
          225         218               496997
          225         222               504001
          225         224               507523
          225         238               532249
          225         243               541231
          225         246               546569
          225         250               553703
          225         251               555491
          225         256               564437
          225         266               582587
          225         272               593447
          225         273               595247
          225         288               622159
          225         292               629351
          225         294               632941
          225         304               650833
          225         309               659873
          225         322               683377
          223           8               151667
          223          12               157429
          223          21               170509
          223          25               176413
          223          26               177887
          223          34               189767
          223          35               191249
          223          45               206263
          223          47               209311
          223          53               218459
          223          55               221537
          223          64               235537
          223          68               241783
          223          76               254377
          223          77               255973
          223          91               278329
          223         107               304091
          223         108               305717
          223         117               320477
          223         119               323767
          223         120               325411
          223         125               333691
          223         126               335347
          223         127               336997
          223         129               340297
          223         130               341947
          223         134               348527
          223         141               360049
          223         143               363343
          223         144               364993
          223         150               375043
          223         151               376729
          223         167               403867
          223         175               417371
          223         177               420743
          223         179               424121
          223         183               430897
          223         187               437687
          223         190               442807
          223         192               446197
          223         195               451279
          223         203               464917
          223         204               466637
          223         220               494269
          223         229               509909
          223         238               525719
          223         242               532823
          223         268               579179
          223         272               586367
          223         277               595291
          223         279               598867
          223         281               602431
          223         286               611293
          223         295               627301
          223         298               632623
          223         304               643243
          223         313               659353
          223         323               677309
          221           3               141671
          221           7               147347
          221           9               150197
          221          14               157351
          221          15               158791
          221          16               160231
          221          20               165983
          221          22               168893
          221          24               171823
          221          26               174749
          221          30               180629
          221          32               183587
          221          33               185063
          221          36               189479
          221          41               196873
          221          48               207377
          221          49               208877
          221          60               225601
          221          64               231799
          221          69               239557
          221          73               245759
          221         105               296489
          221         107               299681
          221         114               311027
          221         120               320821
          221         143               358417
          221         144               360053
          221         150               369961
          221         154               376639
          221         172               406907
          221         179               418631
          221         190               437137
          221         199               452269
          221         206               464129
          221         209               469193
          221         210               470903
          221         226               498343
          221         239               520969
          221         242               526223
          221         251               542053
          221         258               554377
          221         261               559709
          221         283               598777
          221         288               607549
          221         309               644549
          221         311               648101
          221         312               649871
          221         313               651649
          221         317               658753
